Year,AirlineName,AirlineExpense,AirlineRevenue,AirlinePassengers,OperatingIncome,YoYGrowthOperInc,YoY%DifferenceOperInc,YoY%Revenue,YoY%Expense,Operating Profit Margin,YoY%OPM,YoYPassenger
2004,Hawaiian,708862990,784687180,5612859,75824190,15387380.0000001,0.254602782641906,0.111227867234947,0.09780828763862,0.0966298315208871,0.129023865972437,-0.0123346019219575
2004,Spirit,535728740,483266330,4592640,-52462410.0000001,-59743360,-8.20543473035806,0.0737660695077449,0.209905161126127,-0.108557966370221,-7.71043250012668,0.117269726598991
2004,Allegiant,95600030,101946370,841110,6346339.99999999,6346339.99999999,0,0,0,0.0622517506018114,0,0.7325791454414
2004,sub_Other,3619866760,3611286880,27341164,-8579880.00000048,-65677639.9999995,-1.15026649031417,0.134345299205179,0.15780562528606,-0.00237585112595665,-1.13246979594261,0.0785743889173665
2005,American,21007890000,20657147000,98098330,-350743000,70269000,0.166904981330698,0.110148497225831,0.104018616222505,-0.0169792566224174,0.249564341391141,0.0707126030203232
2005,Continental,11201728000,11108038000,42822264,-93690000,195829000,0.676394295365762,0.127563223211888,0.10461049504062,-0.00843443279542256,0.713004381508258,0.0509564461958259
2005,Delta,17308878000,16111713000,86105101,-1197165000,415567000.000002,0.257678895191515,0.0631650880244713,0.032305134109662,-0.0743040172078536,0.301781902763723,-0.00916934703467765
2005,Northwest,13210759000,12315547000,56537115,-895212000,-461215000,-1.06271471922617,0.0931986094314661,0.129162822163654,-0.0726895849611877,-0.886861821292395,0.0196767618434583
2005,United,17545500000,17304154000,66801529,-241346000,925059999.999998,0.793085769449059,0.102093353685958,0.0401910173809811,-0.0139472868768967,0.812253444902,-0.0575464087104196
2005,US_Airways,7425433000,7212379000,41869238,-213054000,134879000,0.387657968631892,0.0196867526295282,0.000588594763689578,-0.0295400449699052,0.399480252352966,-0.0127111217274828
2005,America_West,3517704260,3397189000,22129870,-120515260,-116903260,-32.3652436323322,0.368997590339636,0.415502420320301,-0.0354749941790109,-23.372025099076,0.0471994938584914
2005,sub_Network,91217892260,88106167000,414363447,-3111725260,1163485739.99998,0.27214697473411,0.0994741616991778,0.080652243251107,-0.0353179052721701,0.337998972034929,0.0127795753770461
2005,Southwest,6763757000,7583837000,88473713,820080000,266498000,0.48140654862333,0.161451508663598,0.131812916852269,0.108135235501501,0.275478603775617,0.0902469726583523
2005,jetBlue,1641355230,1703180750,14681039,61825520,-51302749.9999998,-0.453491863704801,0.345354584720397,0.423745213541021,0.0363000345089621,-0.593781340248839,0.251395595177626
2005,AirTran,1437155560,1450543360,16619286,13387800,-19456089.9999999,-0.592380805075159,0.392848256316056,0.42493178270209,0.00922950693456003,-0.707348454451921,0.261127423506149
2005,Frontier,962350050,960340230,7349742,-2009820.00000012,34965030,0.945643592874613,0.219901905855871,0.167613928071322,-0.00209282079123158,0.955441985241222,0.141632834575013
2005,Virgin_America,0,0,0,0,0,0,0,0,0,0,0
2005,sub_LCC,10804617840,11697901340,127123780,893283500,230704190,0.348191056554422,0.215462164033717,0.20564887084663,0.0763627144764413,0.109200349009813,0.130009957783312
2005,Alaska,2423907000,2416130000,16758941,-7777000,30511000,0.796881529460928,0.0779619940688511,0.0632686676828934,-0.00321878375749649,0.811571770009826,0.0284994588683151
2005,Hawaiian,792074460,823881310,5839536,31806850,-44017340,-0.580518433497278,0.0499487324362812,0.117387240092758,0.0386061069888817,-0.600474238842725,0.0403853009669404
2005,Spirit,539297200,484449290,4507560,-54847909.9999998,-2385499.99999976,-0.0454706522250838,0.00244784278681293,0.00666094561213912,-0.11321703041406,-0.0429177535248787,-0.0185252926421405
2005,Allegiant,123983050,132500970,1204467,8517920.00000001,2171580.00000003,0.342178326405461,0.299712486084595,0.296893421476959,0.0642857180592717,0.0326732571822827,0.431997003959054
2005,sub_Other,3879261710,3856961570,28310504,-22300140,-13720259.9999995,-1.59912026741618,0.0680296797688917,0.0716587010511955,-0.00578178952402681,-1.4335655802923,0.0354535015407537
2006,American,21007890000,20657147000,98098330,-350743000,0,0,0,0,-0.0169792566224174,0,0
2006,Continental,12599970000,13010390000,46775919,410420000,504110000,5.38061692816736,0.171259046827171,0.124823777188662,0.0315455570509416,4.74009228789654,0.0923270894785012
2006,Delta,17308303000,17339136000,73654538,30833000,1227998000,1.02575501288461,0.0761820298065139,-3.32199464344252E-05,0.00177823162584341,1.02393183696743,-0.144597275369319
2006,Northwest,11773257000,12554941000,54887676,781684000,1676896000,1.87318311193326,0.0194383570620128,-0.108812975847943,0.0622610651854119,1.85653350777358,-0.0291744458485368
2006,United,18883341000,19333859000,69325082,450518000,691864000,2.86668931741152,0.117295823881364,0.0762498076429854,0.0233020215984817,2.67072075050531,0.0377768748377003
2006,US_Airways,11288300790,11845203130,57685648,556902340.000002,769956340.000002,3.61390229707024,0.642343411237818,0.520221216729045,0.0470150096953214,2.59156865682565,0.37775729283633
2006,America_West,0,0,0,0,120515260,1,-1,-1,0,1,-1
2006,sub_Network,92861061790,94740676130,400427193,1879614340,4991339600,1.60404251113095,0.0753013024616086,0.0180136757086696,0.0198395706762833,1.56174256438466,-0.0336329232245237
2006,Southwest,8152040000,9086299000,96349391,934259000.000001,114179000.000001,0.13922909960004,0.198113698909932,0.20525323426019,0.102820631370374,-0.0491477556457838,0.0890171524733002
2006,jetBlue,2246218390,2363257660,18507003,117039270,55213750.0000005,0.893057591751763,0.387555407727571,0.36851447446876,0.0495245490921208,0.364311350169478,0.26060580589698
2006,AirTran,1851222220,1893355010,20046956,42132789.9999995,28744989.9999995,2.14710333288513,0.30527294957939,0.288115407632003,0.0222529793818221,1.41106914373675,0.206246525873615
2006,Frontier,1144178100,1131705280,8934447,-12472820.0000002,-10463000.0000001,-5.20593884029391,0.178442019449711,0.188941695384128,-0.011021261648616,-4.26622331677536,0.215613690929559
2006,Virgin_America,0,0,0,0,0,0,0,0,0,0,0
2006,sub_LCC,13393658710,14474616950,143837797,1080958240,187674740.000002,0.210095384052209,0.2373686979651,0.239623548776992,0.0746795748539654,-0.0220413801947168,0.131478288326543
2006,Alaska,2796132000,2692507000,17164501,-103625000,-95848000,-12.3245467403883,0.114388298642871,0.153564060007253,-0.0384864366183635,-10.9568257820145,0.0241996197731111
2006,Hawaiian,869338530,881599390,6204313,12260860,-19545990,-0.614521400264408,0.0700563045907668,0.0975464730929463,0.013907518697353,-0.639758582719613,0.0624667781823761
2006,Spirit,607198930,540294350,4477169,-66904580.0000001,-12056670.0000003,-0.219820044191298,0.115275346982137,0.125907811129003,-0.123829871624606,-0.0937389116437053,-0.00674222861148826
2006,Allegiant,217072000,229858000,2187220,12786000,4268079.99999999,0.501070683922833,0.734764658704008,0.750819970955708,0.0556256471386682,-0.134712206412921,0.815923557889091
2006,sub_Other,4489741460,4344258740,30033203,-145482719.999999,-123182579.999999,-5.5238478323454,0.126342241465476,0.157370086278608,-0.0334885025747797,-4.79206531742721,0.0608501706645703
2007,American,21677783000,22493347000,98200398,815564000,1166307000,3.32524669059682,0.0888893321037992,0.0318876860074953,0.0362580099795731,3.13542976502883,0.00104046623423661
2007,Continental,13484442000,14105361000,49005712,620919000,210499000,0.512886798888943,0.0841612741816348,0.0701963576103753,0.044020071517489,0.395444418572252,0.0476696780666137
2007,Delta,18233944000,19238800000,73051485,1004856000,974023000,31.5902766516395,0.109559322909746,0.0534795930022718,0.0522307004594881,28.3722705751087,-0.00818758784421402
2007,Northwest,11610969000,12734621000,53736983,1123652000,341968000,0.437476013325078,0.0143114969636257,-0.0137844608335654,0.0882359985428699,0.417193847874355,-0.0209645057662853
2007,United,19096720000,20049094000,68385937,952374000,501856000,1.1139532715674,0.036993907941503,0.011299854194234,0.0475020966034675,1.03853972080099,-0.0135469727969453
2007,US_Airways,11531026110,12054991190,57865666,523965080,-32937260.0000019,-0.059143691154183,0.0177108030734124,0.021502378835885,0.0434645759371974,-0.0755170270331222,0.00312067223375908
2007,America_West,0,0,0,0,0,0,0,0,0,0,0
2007,sub_Network,95634884110,100676214190,400246181,5041330080,3161715740,1.68210875641649,0.0626503662677629,0.0298706720182981,0.0500746886497521,1.5239804563721,-0.000452047221478288
2007,Southwest,9070575000,9860783000,101989972,790208000,-144051000.000001,-0.154187436246267,0.0852364642633926,0.112675477549178,0.0801364354128876,-0.220619107810913,0.0585429854974382
2007,jetBlue,2676970320,2843154620,21304722,166184300,49145030,0.419902055096548,0.2030658645998,0.191767609025763,0.0584506726545883,0.180236341897107,0.15117082976644
2007,AirTran,2172057010,2308824010,23761073,136767000,94634210.0000005,2.24609407542205,0.219435339809833,0.173309712110089,0.0592366500901037,1.66196490248369,0.185270871048951
2007,Frontier,1344190450,1334363910,10400172,-9826540,2646280.00000024,0.212163728811944,0.179073680737798,0.174808755734793,-0.00736421296046593,0.331817608976673,0.164053242467049
2007,Virgin_America,51156530,16154880,383625,-35001650,-35001650,0,0,0,-2.16663014519452,0,0
2007,sub_LCC,15314949310,16363280420,157839564,1048331110,-32627130.0000038,-0.0301835249435758,0.130481067410906,0.143447779400674,0.0640660725167722,-0.142120551140627,0.0973441424440054
2007,Alaska,2946532000,3076265000,17559002,129733000,233358000,2.25194692400482,0.142528134560096,0.0537885908104482,0.0421722445888114,2.09576901096344,0.0229835402730321
2007,Hawaiian,971299720,982746450,7098771,11446730,-814130,-0.0664007255608497,0.114731318042314,0.11728594383134,0.0116476940720569,-0.162489418455801,0.144167130188306
2007,Spirit,748970200,761584540,6902602,12614340.0000002,79518920.0000004,1.18854224927502,0.409573392725651,0.233484057687651,0.0165632826527705,1.13375837700117,0.541733626762805
2007,Allegiant,310220000,340054000,3272013,29834000,17048000,1.33333333333333,0.479409026442412,0.429111078351883,0.087733124739012,0.577206365263556,0.495968855442068
2007,sub_Other,4977021920,5160649990,34832388,183628070.000001,329110790,2.26219849340184,0.187924177370706,0.108531964332752,0.0355823530671184,2.06252445858584,0.159795976473105
2008,American,25750389000,23696099000,92817605,-2054290000,-2869854000,-3.51885811536556,0.053471455359667,0.187870041876515,-0.0866931725766338,-3.39100746636329,-0.0548143705079484
2008,Continental,15410592000,15032887000,46964788,-377705000,-998624000,-1.60829995538871,0.0657569841707702,0.142842395703137,-0.0251252470666479,-1.57076797471049,-0.0416466553939671
2008,Delta,20916811000,20972590000,71727996,55779000,-949077000,-0.944490553870405,0.0901194461193006,0.147135858265222,0.00265961428702893,-0.949079482686781,-0.0181172087056136
2008,Northwest,14636223000,14095692000,48920621,-540531000,-1664183000,-1.4810484028863,0.106879584402237,0.26055138033699,-0.0383472482230741,-1.43459867691578,-0.0896284408077022
2008,United,21983998000,20237248000,63149733,-1746750000,-2699124000,-2.83410088893649,0.00938466346658857,0.151192351356673,-0.0863136133924929,-2.81704850025909,-0.0765684324834213
2008,US_Airways,14232648830,12459196540,54820010,-1773452290,-2297417370,-4.38467649409003,0.0335301240481452,0.234291614139793,-0.142340823046363,-4.27486970658667,-0.0526332143139941
2008,America_West,0,0,0,0,0,0,0,0,0,0,0
2008,sub_Network,112930661830,106493712540,378400753,-6436949290.00002,-11478279370,-2.27683551520198,0.0577842382811592,0.18085218464955,-0.0604444068712718,-2.20708502641027,-0.0545799786157112
2008,Southwest,10574041000,11023243000,102041896,449202000,-341006000,-0.43153954401879,0.117887190094336,0.165752005798971,0.0407504397753003,-0.491486743010948,0.000509108875919684
2008,jetBlue,3305593020,3390181430,21824403,84588410,-81595890.0000005,-0.490996381727999,0.192401358037995,0.234826174688407,0.0249509979765301,-0.573127273932724,0.0243927613793787
2008,AirTran,2624488320,2552478100,24619120,-72010220,-208777220,-1.52651750787836,0.105531685803978,0.208296240806313,-0.0282118855397819,-1.47625727479304,0.0361114584345581
2008,Frontier,1458286490,1370900000,10640737,-87386489.9999998,-77559949.9999998,-7.89290533595749,0.027380903909489,0.0848808589586392,-0.0637438835801297,-7.65589899726319,0.0231308674510383
2008,Virgin_America,562778080,369248050,2564629,-193530030,-158528380,-4.52916876775809,21.8567497870612,10.0010995663701,-0.52411930137478,0.758094706409743,5.68524991854024
2008,sub_LCC,18525186910,18706050580,161690785,180863670,-867467439.999998,-0.827474670669651,0.143172401857549,0.209614640898867,0.00966872559370574,-0.849081967820417,0.0243995922340485
2008,Alaska,3243988000,3221431000,16809469,-22557000,-152290000,-1.17387249196427,0.0471890425564768,0.100951219942631,-0.00700216767020619,-1.16603734846174,-0.0426865376517413
2008,Hawaiian,1115687290,1211733180,7857461,96045890,84599160,7.39068362755127,0.233006926659465,0.148653980874204,0.0792632335115227,5.80505798153446,0.106876246606631
2008,Spirit,783588750,791001430,6819875,7412680,-5201660.00000024,-0.412360852807213,0.0386259022537404,0.0462215319114167,0.00937125992300671,-0.43421481602023,-0.0119849007664066
2008,Allegiant,441556000,483080000,4292432,41524000,11690000,0.391834819333646,0.420597905038612,0.423364064212494,0.0859567773453672,-0.0202471688877955,0.311862758491485
2008,sub_Other,5584820040,5707245610,35779237,122425570,-61202500.000001,-0.33329599336311,0.105916041789147,0.12212084450695,0.0214509026535481,-0.397147720582569,0.027183005655541
2009,American,21061094000,19898245000,85783035,-1162849000,891441000,0.433941167021209,-0.160273385083342,-0.182105792654239,-0.0584397769753061,0.325901045740974,-0.0757891781413666
2009,Continental,12571630000,12361386000,44019037,-210244000,167461000,0.44336453051985,-0.177710442445287,-0.184221475722672,-0.0170081251406598,0.323066352520094,-0.0627225443879359
2009,Delta,18651434000,18046578000,67852225,-604856000,-660635000,-11.8437942594883,-0.139516006368312,-0.108304129152384,-0.0335163818869151,-13.6019709137435,-0.0540342853019343
2009,Northwest,10383061000,10863304000,41116559,480243000,1020774000,1.88846523141133,-0.22931743968299,-0.290591500279819,0.0442078211196152,2.15282903384485,-0.159524998670806
2009,United,16111094000,16359238000,56082619,248144000,1994894000,1.14206039788178,-0.191627339843836,-0.267144493008051,0.0151684326617169,1.17573627224644,-0.111910433572221
2009,US_Airways,10659854000,10780838000,51016486,120984000,1894436290,1.06821948393097,-0.134708408733393,-0.251028102546109,0.0112221331959538,1.07883987850975,-0.0693820376902522
2009,America_West,0,0,0,0,0,0,0,0,0,0,0
2009,sub_Network,89438167000,88309589000,345869961,-1128578000,5308371290.00002,0.824671913797227,-0.170753024815149,-0.20802583150858,-0.0127797899727514,0.788569519757742,-0.0859691523922521
2009,Southwest,10088298000,10350338000,101429689,262040000,-187162000,-0.416654422731867,-0.0610441954332314,-0.0459373100596073,0.0253170476171889,-0.378729462631857,-0.00599956511980138
2009,jetBlue,3021426670,3287411890,22392322,265985220,181396810,2.14446411748371,-0.0303138761514601,-0.0859653164441884,0.0809102202279862,2.24276489077084,0.0260222009280162
2009,AirTran,2164431860,2341442180,23997810,177010320,249020540,3.45812774908896,-0.0826788366959936,-0.17529377307345,0.0755988431027584,3.67968062596013,-0.0252368890520863
2009,Frontier,1046494460,1113397110,9494913,66902650.0000001,154289140,1.76559488772235,-0.187834918666569,-0.282380748106636,0.060088758448457,1.94265920232052,-0.107682766710614
2009,Virgin_America,595724710,547645240,3747220,-48079469.9999999,145450560,0.75156584226231,0.483136444457865,0.05854284516554,-0.0877930939379659,0.832494064409225,0.461115818311342
2009,sub_LCC,16916375700,17640234420,161061954,723858720.000008,542995050.000008,3.00223394781278,-0.0569770810488205,-0.0868445332193414,0.0410345295173241,3.24404737931929,-0.00388909609165402
2009,Alaska,2797572000,3005999000,15561087,208427000,230984000,10.2400141862836,-0.0668746280767771,-0.137613332725029,0.0693370157475102,10.9022215709765,-0.0742665934301672
2009,Hawaiian,1072377150,1183618680,8344839,111241530,15195640.0000001,0.158212287896964,-0.0232018900398518,-0.0388192465650479,0.0939842635805647,0.185723309747412,0.062027415726276
2009,Spirit,591779000,698966000,6088588,107187000,99774320,13.4599524058775,-0.11635305134657,-0.244783695529064,0.153350806763133,15.3639476466395,-0.107228798181785
2009,Allegiant,427945000,536465000,5319764,108520000,66995999.9999999,1.6134283787689,0.110509646435373,-0.0308250822092781,0.202287194877578,1.35335945721656,0.239335649347503
2009,sub_Other,4889673150,5425048680,35314278,535375530,412949960,3.37306953114452,-0.0494453803609829,-0.124470777038681,0.0986858481056063,3.60054524042525,-0.0129952184279391
2010,American,21999685000,22150940000,86203276,151255000,1314104000,1.1300727781509,0.113210737931913,0.0445651588659165,0.00682837838935955,1.11684470309058,0.00489888239556924
2010,Continental,13389175000,14011495000,43568258,622320000,832564000,3.9599893457126,0.133488995489664,0.065030946663241,0.0444149607161834,3.61139663242508,-0.0102405466071418
2010,Delta,29277924000,31893702000,111235732,2615778000,3220634000,5.32462933326279,0.767299152227087,0.569741179150086,0.0820155026218029,3.44702733423091,0.639382231017479
2010,Northwest,0,0,0,0,-480243000,-1,-1,-1,0,-1,-1
2010,United,18404957000,19682320000,54099291,1277363000,1029219000,4.14766828938036,0.203131832913,0.142377854663377,0.0648990058082584,3.27855713610114,-0.0353643969444437
2010,US_Airways,11415098000,12195807000,51853197,780709000,659725000,5.45299378430206,0.131248517044779,0.0708493756105853,0.064014542047115,4.70431137550532,0.0164007964013829
2010,America_West,0,0,0,0,0,0,0,0,0,0,0
2010,sub_Network,94486839000,99934264000,346959754,5447425000.00002,6576003000.00002,5.82680417303901,0.131635478452969,0.0564487418441838,0.0545100827479954,5.26533478752152,0.00315087496135578
2010,Southwest,11115876000,12103710000,106307266,987834000,725794000,2.76978323920012,0.169402390530628,0.101858410606031,0.0816141497111216,2.22368354103462,0.0480882574726222
2010,jetBlue,3436497190,3780816440,24216697,344319250,78334030,0.29450519844674,0.150089056835528,0.137375672268095,0.0910700785039965,0.12556952937938,0.0814732389075148
2010,AirTran,2490981530,2619172240,24721225,128190709.999999,-48819610.0000014,-0.275800925053417,0.118614955505756,0.150870847927733,0.0489432149754302,-0.352593069329067,0.0301450424017858
2010,Frontier,1337368350,1316948800,9251839,-20419550,-87322200.0000001,-1.30521287273374,0.182820386519595,0.277950721306255,-0.0155051965573757,-1.25803822474841,-0.0256004452068176
2010,Virgin_America,725676040,724877360,3891100,-798680.000000119,47280789.9999998,0.983388336019508,0.323625783728167,0.21813990223773,-0.00110181396753807,0.987449878821714,0.0383964645790746
2010,sub_LCC,19106399110,20545524840,168388127,1439125730,715267009.999992,0.98813068108095,0.164696814726343,0.129461738663088,0.0700457029551356,0.706994177319942,0.0454866765120706
2010,Alaska,2971375000,3426625000,16514349,455250000,246823000,1.18421797559817,0.139928855598422,0.0621263724401016,0.132856673840878,0.916100259126729,0.0612593451858471
2010,Hawaiian,1216725010,1312221100,8424049,95496090,-15745440.0000001,-0.141542821282664,0.108651901303214,0.134605497701998,0.0727743899256002,-0.225674733693935,0.00949209445502783
2010,Spirit,712390700,778904880,6750835,66514180,-40672820,-0.37945665052665,0.114367336894785,0.203812064976959,0.0853944835985621,-0.443142912639102,0.108768568344582
2010,Allegiant,548666230,635459000,5882400,86792770,-21727229.9999999,-0.200214061924069,0.184530211663389,0.282095199149423,0.13658280077865,-0.324807480467026,0.105763338373657
2010,sub_Other,5449156940,6153209980,37571633,704053039.999999,168677509.999999,0.315063914109035,0.134222076694803,0.114421510975637,0.114420447585635,0.159441295606956,0.0639218788502486
2011,American,25127666000,23957564860,86150335,-1170101140,-1321356140,-8.73595015040828,0.0815597378711692,0.142182990347362,-0.0488405706856137,-8.15258702735637,-0.000614141392955878
2011,Continental,15224951000,16174879000,45282284,949928000,327608000,0.526430132407764,0.154400654605379,0.137108970492954,0.0587286000717532,0.322270674672789,0.0393411643862373
2011,Delta,33070900000,35315717000,113856873,2244817000,-370961000,-0.141816698511877,0.107294380564539,0.129550715412746,0.0635642481787925,-0.224972765552562,0.0235638400797327
2011,Northwest,0,0,0,0,0,0,0,0,0,0,0
2011,United,20261243710,21155217710,50501504,893974000.000004,-383388999.999996,-0.300140993593831,0.0748335414727534,0.100857975924638,0.0422578492102884,-0.348867541436033,-0.0665034038985834
2011,US_Airways,12906812520,13340511360,52958806,433698840.000002,-347010159.999998,-0.444480798863595,0.0938604850011155,0.130679081335964,0.0325099112242727,-0.49214803098419,0.021321906149779
2011,America_West,0,0,0,0,0,0,0,0,0,0,0
2011,sub_Network,106591573230,109943889930,348749802,3352316700,-2095108300.00002,-0.3846052584478,0.100162101859278,0.128110267610921,0.0304911596463831,-0.440632666302375,0.00515923815186934
2011,Southwest,13002568000,13654641000,110645895,652073000,-335761000,-0.33989617688802,0.128136827468603,0.169729493204134,0.0477546791600014,-0.414872551769123,0.0408121585969486
2011,jetBlue,4184986480,4508899360,26373065,323912880,-20406370.0000005,-0.059265841221484,0.192572935384295,0.217805878665654,0.0718385694907149,-0.211172641214289,0.0890446785538094
2011,AirTran,2957937990,2941624810,24705380,-16313180.0000005,-144503890,-1.12725711558974,0.123112395998821,0.187458820700288,-0.0055456358487813,-1.11330755144641,-0.000640947202252316
2011,Frontier,1773388950,1661913750,10621657,-111475200,-91055650,-4.45923881770166,0.261942567547045,0.326028801264812,-0.0670764051383533,-3.32605964652836,0.14805899670325
2011,Virgin_America,1064081490,1037108630,5006329,-26972859.9999999,-26174179.9999998,-32.7717984674661,0.430736683512919,0.466331298467564,-0.026007748098673,-22.6044821221369,0.286610213050294
2011,sub_LCC,22982962910,23804187550,177352326,821224640,-617901090,-0.429358656522665,0.158606934375106,0.202893479701838,0.0344991669333407,-0.507476326485902,0.0532353388549776
2011,Alaska,3838532000,4309602000,17809881,471070000,15820000,0.0347501372872048,0.257681246124102,0.291836944175676,0.109307077544516,-0.177255651639811,0.0784488689199921
2011,Hawaiian,1626302140,1651121130,8665783,24818989.9999998,-70677100.0000002,-0.740104647216449,0.258264426627494,0.336622594780065,0.0150315985599432,-0.793449336019024,0.0286957020311729
2011,Spirit,926803890,1071186640,8296297,144382750,77868569.9999999,1.17070630653494,0.375247051989198,0.300976963904779,0.13478766874837,0.57841189580822,0.228929013966421
2011,Allegiant,680633610,745038100,6148100,64404489.9999999,-22388280.0000001,-0.257950979096532,0.172440865579054,0.240523970283354,0.0864445590098008,-0.367090449771231,0.0451686386508908
2011,sub_Other,7072271640,7776947870,40920061,704676230.000001,623190.000001907,0.000885146380451547,0.26388468706215,0.297865287763211,0.0906108979742976,-0.208088240465221,0.0891211728806145
2012,American,24783905000,24825067000,86464899,41162000,1211263140,1.03517815562508,0.0362099464227436,-0.0136805782120791,0.0016580821312587,1.03394886890106,0.00365133809404223
2012,Continental,0,0,0,0,-949928000,-1,-1,-1,0,-1,-1
2012,Delta,34268490000,36916967000,116910335,2648477000,403660000,0.17981866673319,0.0453410021379433,0.0362128034011775,0.0717414569837224,0.128644781291666,0.02681842491845
2012,Northwest,0,0,0,0,0,0,0,0,0,0,0
2012,United,37111349220,37160167200,92567039,48817980,-845156020.000004,-0.945392170242088,0.756548559764266,0.831642210674539,0.0013137179856392,-0.968911858738912,0.832956083842572
2012,US_Airways,13299049720,14121027100,54276800,821977379.999998,388278539.999996,0.895272258510063,0.0585071830409955,0.0303899355005122,0.0582094612650377,0.790514310035306,0.0248871547443876
2012,America_West,0,0,0,0,0,0,0,0,0,0,0
2012,sub_Network,109462793940,113023228300,350219073,3560434359.99998,208117659.999985,0.0620817418592894,0.0280082719645499,0.0269366575892877,0.0315017931583891,0.0331451320227455,0.00421296583273759
2012,Southwest,16464389000,17087612000,134070163,623223000,-28850000,-0.0442435126128516,0.251414226122825,0.266241330174162,0.0364722115647289,-0.236258892190873,0.21170480838896
2012,jetBlue,4622313340,4982013790,28966808,359700450.000001,35787570.000001,0.110485171197888,0.104929028622187,0.104498989922663,0.0721998101896063,0.00502850629477001,0.0983481821320351
2012,AirTran,0,0,0,0,16313180.0000005,1,-1,-1,0,1,-1
2012,Frontier,1404074730,1433465510,10701955,29390779.9999998,140865980,1.26365308158227,-0.137460948259198,-0.208253367091297,0.0205033046103772,1.30567089229196,0.00755983741519802
2012,Virgin_America,1360836000,1332837220,6220081,-27998780,-1025920.00000012,-0.0380352695264842,0.285147169202516,0.27888325545443,-0.0210069013528899,0.192282958401857,0.242443514998715
2012,sub_LCC,23851613070,24835928520,179959007,984315450,163090810,0.198594637881299,0.0433428348618436,0.0377953949367446,0.0396327219740283,0.148802289939541,0.0146977547957277
2012,Alaska,4088560000,4650001000,18525730,561441000,90371000,0.191841976776275,0.0789861801623445,0.0651363594207369,0.120739974034414,0.104594292947247,0.0401939238111698
2012,Hawaiian,1829886340,1962569960,9484204,132683620,107864630,4.34605235748922,0.18862869861038,0.125182273940806,0.0676070778134197,3.49766387412592,0.0944428218431041
2012,Spirit,1144394000,1318387510,10176191,173993510,29610760.0000001,0.205085164259582,0.230772921140988,0.234774705142854,0.131974482980349,-0.0208712398852521,0.226594346851372
2012,Allegiant,762573320,869236490,6973955,106663170,42258680.0000001,0.656144936478811,0.166700723090537,0.12038739902956,0.122709033993729,0.419511365426909,0.13432686521039
2012,sub_Other,7825413660,8800194960,45160080,974781299.999997,270105069.999996,0.38330379045139,0.131574379448682,0.106492235923223,0.110768148254752,0.222459447275003,0.103617123151405
2013,American,24271912000,25760245000,87001722,1488333000,1447171000,35.1579369321219,0.0376707140407718,-0.0206582860933336,0.0577763526705588,33.845289977704,0.00620856562846387
2013,Continental,0,0,0,0,0,0,0,0,0,0,0
2013,Delta,33980512000,37818194000,120718462,3837682000,1189205000,0.449014660123537,0.0244122709213896,-0.00840358008187708,0.101477135581884,0.414483896039478,0.0325730569500122
2013,Northwest,0,0,0,0,0,0,0,0,0,0,0
2013,United,37028056470,38287133730,90331500,1259077260,1210259280,24.7912609247658,0.0303272728546817,-0.00224440101884303,0.0328851271259683,24.032105433167,-0.024150486222207
2013,US_Airways,13933009520,14935550740,57045485,1002541220,180563840.000004,0.21967008386533,0.0576816143919163,0.0476695563478197,0.0671244895787487,0.153154283169179,0.0510104685611532
2013,America_West,0,0,0,0,0,0,0,0,0,0,0
2013,sub_Network,109213489990,116801123470,355097169,7587633480.00002,4027199120.00003,1.13109770123667,0.0334258296000204,-0.00227752226146065,0.0649619905578124,1.06216802425143,0.0139286988518755
2013,Southwest,16421183000,17699434000,133245919,1278251000,655028000,1.05103309730225,0.0358050030630377,-0.0026242091340286,0.0722198800255421,0.980134379769381,-0.00614785558215514
2013,jetBlue,5027297490,5441827630,30459433,414530140,54829689.9999991,0.152431530180179,0.0922947746397143,0.0876150360676328,0.0761748015895902,0.0550554272863754,0.0515288049687767
2013,AirTran,0,0,0,0,0,0,0,0,0,0,0
2013,Frontier,1326037010,1348551480,10672790,22514470,-6876309.99999976,-0.233961466827346,-0.0592368839066102,-0.0555794633523531,0.0166952988698659,-0.185726438390034,-0.00272520301197305
2013,Virgin_America,1337682900,1424678100,6329378,86995200.0000002,114993980,4.10710680965386,0.0689062990002637,-0.0170138797033588,0.0610630569810824,3.90680933638421,0.0175716361249958
2013,sub_LCC,24112200400,25914491210,180707520,1802290810,817975360,0.831009367982591,0.0434275162747165,0.0109253545760289,0.0695476054457332,0.754802647451477,0.00415935280194133
2013,Alaska,4293788000,5150814000,19737293,857026000,295585000,0.526475622549832,0.107701697268452,0.050195667912419,0.166386516771912,0.378056588984254,0.0653989343469866
2013,Hawaiian,2018348900,2155554200,9932664,137205300,4521680,0.0340786601993524,0.0983324130773916,0.102991402187307,0.0636519833275359,-0.0585011897245281,0.0472849381982927
2013,Spirit,1372094790,1654384850,12098255,282290060,108296550,0.622417180962668,0.254854765728173,0.198970625501357,0.1706314343969,0.292912315650492,0.18887853028702
2013,Allegiant,826248740,957823950,7241764,131575210,24912040,0.233558031324214,0.101914106252028,0.0835007183309272,0.137368887048606,0.119468408948816,0.038401308869931
2013,sub_Other,8510480430,9918577000,49009976,1408096570,433315270.000002,0.444525628466614,0.127086052648088,0.0875438411009189,0.141965583369469,0.2816462638968,0.0852499818423705
